onset	duration	sample	trial_type	response_time	stim_file	value
0.0020000000	0.0000000000	1	n/a	n/a	n/a	sync1
0.0020000000	0.0000000000	1	n/a	n/a	n/a	sync1
0.0020000000	0.0000000000	1	n/a	n/a	n/a	sync1
64.2040000000	0.0000000000	32102	n/a	n/a	n/a	plug out
95.3380000000	1.0000000000	47669	n/a	n/a	n/a	Intro 1
163.0500000000	1.0000000000	81525	n/a	n/a	n/a	12
163.0860000000	1.0000000000	81543	n/a	n/a	n/a	Intro 2
164.5760000000	1.0000000000	82288	n/a	n/a	n/a	ASRinstruct
181.8040000000	1.0000000000	90902	n/a	n/a	n/a	12
181.8480000000	1.0000000000	90924	n/a	n/a	n/a	ASReyesclose
241.8480000000	1.0000000000	120924	n/a	n/a	n/a	end
258.8400000000	1.0000000000	129420	n/a	n/a	n/a	12
258.8420000000	1.0000000000	129421	n/a	n/a	n/a	ASRinstruct
285.7080000000	1.0000000000	142854	n/a	n/a	n/a	12
285.7480000000	1.0000000000	142874	n/a	n/a	n/a	ASReyesopen
345.7480000000	1.0000000000	172874	n/a	n/a	n/a	end
384.5560000000	1.0000000000	192278	n/a	n/a	n/a	12
384.5640000000	1.0000000000	192282	n/a	n/a	n/a	ASRinstruct
398.6800000000	1.0000000000	199340	n/a	n/a	n/a	12
398.7200000000	1.0000000000	199360	n/a	n/a	n/a	ASReyesclose
458.7200000000	1.0000000000	229360	n/a	n/a	n/a	end
486.0280000000	1.0000000000	243014	n/a	n/a	n/a	12
486.0360000000	1.0000000000	243018	n/a	n/a	n/a	ASRinstruct
487.5840000000	1.0000000000	243792	n/a	n/a	n/a	12
487.6200000000	1.0000000000	243810	n/a	n/a	n/a	ASReyesopen
547.6220000000	1.0000000000	273811	n/a	n/a	n/a	end
569.6000000000	1.0000000000	284800	n/a	n/a	n/a	12
569.6100000000	1.0000000000	284805	n/a	n/a	n/a	Standing
640.6200000000	1.0000000000	320310	n/a	n/a	n/a	12
640.6620000000	1.0000000000	320331	n/a	n/a	n/a	countdown_highdev
653.6620000000	1.0000000000	326831	n/a	n/a	n/a	standard1
654.8120000000	1.0000000000	327406	n/a	n/a	n/a	standard1
655.7120000000	1.0000000000	327856	n/a	n/a	n/a	standard1
656.2320000000	1.0000000000	328116	n/a	n/a	n/a	standard1
657.6320000000	1.0000000000	328816	n/a	n/a	n/a	standard1
658.6520000000	1.0000000000	329326	n/a	n/a	n/a	standard1
660.1720000000	1.0000000000	330086	n/a	n/a	n/a	standard1
661.6920000000	1.0000000000	330846	n/a	n/a	n/a	standard1
662.4620000000	1.0000000000	331231	n/a	n/a	n/a	standard1
663.6120000000	1.0000000000	331806	n/a	n/a	n/a	standard1
664.8820000000	1.0000000000	332441	n/a	n/a	n/a	deviant1
665.5320000000	1.0000000000	332766	n/a	n/a	n/a	standard1
666.9320000000	1.0000000000	333466	n/a	n/a	n/a	standard1
667.7020000000	1.0000000000	333851	n/a	n/a	n/a	standard1
668.2220000000	1.0000000000	334111	n/a	n/a	n/a	standard1
669.1220000000	1.0000000000	334561	n/a	n/a	n/a	standard1
670.0220000000	1.0000000000	335011	n/a	n/a	n/a	deviant1
670.7920000000	1.0000000000	335396	n/a	n/a	n/a	standard1
671.9420000000	1.0000000000	335971	n/a	n/a	n/a	standard1
672.8420000000	1.0000000000	336421	n/a	n/a	n/a	standard1
674.1120000000	1.0000000000	337056	n/a	n/a	n/a	deviant1
675.1320000000	1.0000000000	337566	n/a	n/a	n/a	standard1
676.1520000000	1.0000000000	338076	n/a	n/a	n/a	standard1
677.1720000000	1.0000000000	338586	n/a	n/a	n/a	standard1
677.9420000000	1.0000000000	338971	n/a	n/a	n/a	standard1
679.0920000000	1.0000000000	339546	n/a	n/a	n/a	standard1
680.4920000000	1.0000000000	340246	n/a	n/a	n/a	standard1
682.0120000000	1.0000000000	341006	n/a	n/a	n/a	standard1
682.7820000000	1.0000000000	341391	n/a	n/a	n/a	standard1
683.6820000000	1.0000000000	341841	n/a	n/a	n/a	standard1
684.3320000000	1.0000000000	342166	n/a	n/a	n/a	standard1
684.8520000000	1.0000000000	342426	n/a	n/a	n/a	standard1
686.0020000000	1.0000000000	343001	n/a	n/a	n/a	standard1
687.4020000000	1.0000000000	343701	n/a	n/a	n/a	standard1
688.1720000000	1.0000000000	344086	n/a	n/a	n/a	standard1
688.8220000000	1.0000000000	344411	n/a	n/a	n/a	standard1
690.3420000000	1.0000000000	345171	n/a	n/a	n/a	standard1
691.2420000000	1.0000000000	345621	n/a	n/a	n/a	standard1
692.6420000000	1.0000000000	346321	n/a	n/a	n/a	standard1
694.1640000000	1.0000000000	347082	n/a	n/a	n/a	deviant1
695.3140000000	1.0000000000	347657	n/a	n/a	n/a	standard1
695.9640000000	1.0000000000	347982	n/a	n/a	n/a	standard1
696.4840000000	1.0000000000	348242	n/a	n/a	n/a	standard1
698.0040000000	1.0000000000	349002	n/a	n/a	n/a	standard1
698.5240000000	1.0000000000	349262	n/a	n/a	n/a	standard1
699.1740000000	1.0000000000	349587	n/a	n/a	n/a	standard1
700.6940000000	1.0000000000	350347	n/a	n/a	n/a	deviant1
701.8440000000	1.0000000000	350922	n/a	n/a	n/a	standard1
702.3640000000	1.0000000000	351182	n/a	n/a	n/a	standard1
703.6340000000	1.0000000000	351817	n/a	n/a	n/a	standard1
704.7840000000	1.0000000000	352392	n/a	n/a	n/a	standard1
705.4340000000	1.0000000000	352717	n/a	n/a	n/a	standard1
706.0840000000	1.0000000000	353042	n/a	n/a	n/a	deviant1
707.4840000000	1.0000000000	353742	n/a	n/a	n/a	standard1
708.2540000000	1.0000000000	354127	n/a	n/a	n/a	deviant1
709.1540000000	1.0000000000	354577	n/a	n/a	n/a	standard1
710.0540000000	1.0000000000	355027	n/a	n/a	n/a	deviant1
711.5740000000	1.0000000000	355787	n/a	n/a	n/a	standard1
712.4740000000	1.0000000000	356237	n/a	n/a	n/a	standard1
713.3740000000	1.0000000000	356687	n/a	n/a	n/a	standard1
714.1440000000	1.0000000000	357072	n/a	n/a	n/a	standard1
714.9140000000	1.0000000000	357457	n/a	n/a	n/a	deviant1
716.1840000000	1.0000000000	358092	n/a	n/a	n/a	standard1
716.7040000000	1.0000000000	358352	n/a	n/a	n/a	standard1
717.7240000000	1.0000000000	358862	n/a	n/a	n/a	standard1
719.2440000000	1.0000000000	359622	n/a	n/a	n/a	standard1
720.6440000000	1.0000000000	360322	n/a	n/a	n/a	deviant1
722.1640000000	1.0000000000	361082	n/a	n/a	n/a	standard1
722.9340000000	1.0000000000	361467	n/a	n/a	n/a	standard1
724.0840000000	1.0000000000	362042	n/a	n/a	n/a	standard1
725.2340000000	1.0000000000	362617	n/a	n/a	n/a	standard1
726.1340000000	1.0000000000	363067	n/a	n/a	n/a	standard1
726.6540000000	1.0000000000	363327	n/a	n/a	n/a	standard1
727.5540000000	1.0000000000	363777	n/a	n/a	n/a	deviant1
728.9540000000	1.0000000000	364477	n/a	n/a	n/a	standard1
730.4740000000	1.0000000000	365237	n/a	n/a	n/a	standard1
731.8740000000	1.0000000000	365937	n/a	n/a	n/a	standard1
733.3940000000	1.0000000000	366697	n/a	n/a	n/a	standard1
734.1640000000	1.0000000000	367082	n/a	n/a	n/a	standard1
735.0640000000	1.0000000000	367532	n/a	n/a	n/a	standard1
735.8340000000	1.0000000000	367917	n/a	n/a	n/a	standard1
737.3540000000	1.0000000000	368677	n/a	n/a	n/a	standard1
738.1240000000	1.0000000000	369062	n/a	n/a	n/a	standard1
739.1440000000	1.0000000000	369572	n/a	n/a	n/a	deviant1
739.9140000000	1.0000000000	369957	n/a	n/a	n/a	standard1
740.9340000000	1.0000000000	370467	n/a	n/a	n/a	standard1
741.7040000000	1.0000000000	370852	n/a	n/a	n/a	standard1
742.9740000000	1.0000000000	371487	n/a	n/a	n/a	standard1
744.2440000000	1.0000000000	372122	n/a	n/a	n/a	standard1
745.5140000000	1.0000000000	372757	n/a	n/a	n/a	standard1
746.5340000000	1.0000000000	373267	n/a	n/a	n/a	standard1
747.1840000000	1.0000000000	373592	n/a	n/a	n/a	deviant1
748.7040000000	1.0000000000	374352	n/a	n/a	n/a	standard1
749.9740000000	1.0000000000	374987	n/a	n/a	n/a	standard1
